SMILES,HOMO,LUMO
CC1OCC(CO1)C#N,-0.2789,0.024
CC1C2C(N)C(C#N)N12,-0.2507,0.0125
CC12CC1N(CC#N)C2,-0.2298,0.0258
N1C=C2N=NNC2=N1,-0.2387,-0.0384
CN1CC(O)(C1)C1CO1,-0.2213,0.0771
OC12C3CN(CC1=O)C23,-0.22399999999999998,-0.0272
CCCCN(C=O)C=O,-0.2508,-0.0353
OC(C=O)C(=N)NC=O,-0.2624,-0.0553
CCN1CC1CCCO,-0.2207,0.0782
CC12OC1(C)C(O)C=C2,-0.24,-0.0088
O=C1CC23CN4C2CC134,-0.2249,-0.0468
CCCC12CN(C1)C2C,-0.2201,0.0816
C1OC1C1CCO1,-0.2473,0.07400000000000001
CC1(OC1(C)C#C)C#C,-0.2535,0.0144
NC1=C(NC=O)ON=N1,-0.2442,-0.0452
CN1N=NC(C)=C1O,-0.2222,0.0179
C1C2CC3C1C=CC3O2,-0.2298,0.0095
CC12CC1N=C(N2)C#N,-0.2441,-0.0463
C1C2N=CNC=NC12,-0.2154,-0.0094
CCC1OC(=O)NC1=N,-0.2722,-0.0052
O=CC12OCC1C1NC21,-0.2366,-0.0417
CC1COCCCOC1,-0.237,0.0772
O=C1C=CNC=C1,-0.2147,-0.0104
COC1C2CC2C1C#C,-0.2383,0.0446
CC1C2C3C2C1C3C#C,-0.2445,0.0572
FC1=CNC=CC1=N,-0.1961,-0.008
O=CC1CC2=CCCC12,-0.2279,-0.0234
COCCC(C)(N)C#N,-0.2569,0.0323
CCC1C2CC2C2CC12,-0.2406,0.0775
COC1C(O)CC11CN1,-0.2429,0.0578
CC1CC2C1C21CCO1,-0.2202,0.0791
CC1=C(O)C=CN=C1F,-0.2517,-0.0146
CC1(O)CC(O)C1(C)O,-0.2353,0.0589
OC1CC2CCC2(O)C1,-0.2436,0.0684
CCN1C=C(N)C(O)=C1,-0.1798,0.0451
OC1=CNC(CC#N)=N1,-0.2101,0.0126
OC1CC1(O)CCC#C,-0.2399,0.0584
CC1CC23NC12CC=C3,-0.2065,0.0066
CN1C=CC2=C1OCO2,-0.1685,0.0419
OCC1CC(C1)NC=O,-0.2482,0.0313
OCC12OCC1N1CC21,-0.2323,0.0444
O=CCCC1OC1C#C,-0.2524,-0.0239
O=C1C=C(OC=N1)C#C,-0.2582,-0.0755
O=CC12CC(COC1)N2,-0.2371,-0.0355
C#CC1=NC2CC2CO1,-0.2346,-0.0273
CC1NC1C(=N)NC=O,-0.248,-0.021
CCC(C)OC1COC1,-0.2448,0.0678
CC12CC(=N)N1C2C#N,-0.2619,-0.0171
CCC(=O)NCC#CC,-0.239,0.0306
ON=C1CCC1N1CC1,-0.2266,-0.0012
OC1C2C3OC3C12C#C,-0.2282,0.012
CC1NCC(=O)C=C1C,-0.2227,-0.0425
COCC1CCCC1O,-0.2451,0.0678
C[NH2+]C(C1CO1)C([O-])=O,-0.2467,0.0176
O=C1NC2C1OC21CC1,-0.2361,0.006999999999999999
CC12CC(C)(C1)C2C=O,-0.2433,-0.0258
CCCC1NCC1=O,-0.2416,-0.0232
CCCC1=COC(N)=N1,-0.2025,0.0341
OC1C2OCC3CN3C12,-0.2098,0.0543
CC1CC2C3OC1C23,-0.2238,0.0812
OCCCCCCC#C,-0.2581,0.0584
CN1CC(O)C1C=O,-0.2354,-0.0336
N=COC1CC2CCC12,-0.2544,0.0267
NC1=CN=CC=C1C#N,-0.2327,-0.0627
N=C1COC(O1)C1CO1,-0.2673,0.021
CCN1C=NC(=C1)C#N,-0.2464,-0.0163
COC(=O)C1CC(=O)O1,-0.2866,-0.0194
CN1C=CC2(CC2)C1=O,-0.2021,-0.0015
CC1=NOC(=N1)C(N)=N,-0.2541,-0.0524
OC1=CC2=C(N1)N=CO2,-0.1837,0.0111
CC1(C#N)C2OC=NC12,-0.263,-0.0157
CC1=C(C)C(=O)C=CO1,-0.2322,-0.0304
OCC(O)C(=O)CC#N,-0.2815,-0.05
O=C1CCC2(NC12)C#N,-0.2553,-0.0456
CC(O)C1CC=CC1,-0.2356,0.0298
CC(C)(C)N1CC1C=O,-0.2328,-0.0275
CCC(C)C(=O)CC=O,-0.2478,-0.0421
CC1C2COC(C)C1O2,-0.2307,0.0766
CC1(O)CC2C(O)C2C1,-0.2477,0.0635
CCC1CCOC1C,-0.2374,0.0809
N#CCOC12CC1OC2,-0.2477,0.0021
C1CC23CCC(CC2)C13,-0.2533,0.078
N=C1OC2C(NC=O)C12,-0.2539,0.0003
OCC#CC1OC1C=O,-0.2637,-0.0483
OC1=CC=CC(O)=C1,-0.2102,0.0075
C1C2C1C13CC21COC3,-0.2026,0.0675
NC1=COC(=O)C(O)=C1,-0.2043,-0.0459
NC1=NC(O)=CN=C1O,-0.1971,-0.0251
CC12CC1(C)C(C2)C#C,-0.2433,0.052000000000000005
CC1=CN2N=CC=C2C1,-0.2103,-0.0103
NC1=NC(=NC=N1)C#C,-0.2564,-0.0588
CC(C(C)=O)C1(C)CN1,-0.2405,-0.0158
CCCOC(=O)C(N)=O,-0.2481,-0.0421
CC1C2C3C4C3C2C14,-0.2358,0.0945
CCC(=O)C(=O)C#N,-0.2814,-0.1322
COC1CC2OC(C)C12,-0.2341,0.0702
CC1C2C3C(N3C)C12O,-0.2001,0.0695
CC1C2CC2C1=NO,-0.2299,0.0148
CC1=CC2CC2OC1=N,-0.2334,-0.0269
CCOC1CC2NC12,-0.2271,0.0805
O=C1NC=NC11CCC1,-0.2434,-0.0207
CC#CC1COCCN1,-0.21100000000000002,0.0488
CC1NC1(CCO)C#C,-0.2378,0.0361
CC1CC(O1)C1CO1,-0.2448,0.0812
CN1C=NNC(=N)C1=O,-0.2198,-0.0366
NC(=O)COC1CC1O,-0.2146,0.0106
COC(C)C#N,-0.2865,0.0177
O=C1OC2CC1OC2=O,-0.2862,-0.0294
CC1C2NC2COC1=O,-0.2531,0.0133
CC(=O)C1=NC=NO1,-0.2801,-0.0903
CC1(C)CCCOC1,-0.242,0.0771
CC1(COC=N1)C#N,-0.2783,-0.0088
CC1=CC(CO)C(=O)C1,-0.2457,-0.0292
CCC1C2OC(C#N)C12,-0.2608,-0.003
CC1CC2(CN2)C1C#N,-0.2577,0.0322
CC1OC1C#CC(C)=O,-0.2615,-0.0572
O=C1OC2(CC2)CC=C1,-0.2585,-0.0454
OC1=NC(O)=C(O1)C#C,-0.2033,-0.0079
O=CNC1=NON=C1,-0.2745,-0.0535
CN1CC1(C#N)C(N)=O,-0.2585,-0.0064
CC1(CO)C2C3CC2C13,-0.2618,0.0736
CC12C=CC3(O)CC1C23,-0.2238,0.0167
CC1=CCCCC=C1C,-0.2132,-0.0011
OC1(COC1=N)C=O,-0.2777,-0.057999999999999996
CC1(CO)C2CC2C1O,-0.2487,0.0625
O=CC12C3C(CN13)C2=O,-0.2467,-0.0498
COC(C)C(=O)CC#N,-0.2681,-0.0377
CC1C(C)C(C)(C)C1=O,-0.2286,-0.0119
CC(C1CO1)C(F)(F)F,-0.2786,0.0862
CC1(O)CN2CC12C#C,-0.2286,0.0221
N#CC1=C(COC1)C#N,-0.2802,-0.1032
CCC1OC1C(O)C#N,-0.2818,0.0002
O=C1NC=C(CC#N)N1,-0.21,0.008
O=C1CNC(=O)OC1,-0.2621,-0.0457
COC(=N)OC(C)CO,-0.2535,0.0492
CC1(C)[NH2+]CC1C([O-])=O,-0.2554,0.0171
CC1=CC2OC1C=C2,-0.2121,-0.0109
O=C1C2C3C2C2C3OC12,-0.2265,-0.0207
OC12CC1(O)CCCC2,-0.228,0.0658
CCCOC(=O)C(C)O,-0.2645,0.0059
CC(O)CCCC=O,-0.2467,-0.0182
CCC(C)(C)C#CC=O,-0.2612,-0.0561
CC1OC2OC1C1NC21,-0.2393,0.075
CC1CC(=O)C1(C)C,-0.2321,-0.0135
OCC12CC1C1CC1O2,-0.23800000000000002,0.0721
CC1CCC2CCC12,-0.2767,0.0782
C#CC12OC3C1COC23,-0.2402,0.0076
CC(C)C(O)C(C)C#C,-0.2543,0.0507
CC1CC=C2COC2C1,-0.2335,0.0184
O=C1CNC2COC12,-0.2205,-0.0362
C1NC1C1=CCC2NC12,-0.2187,0.0171
CNC(C)C1=NOC=N1,-0.2214,-0.0224
CC1=CCN2CC1(O)C2,-0.2085,0.0192
CC1NCC1=NO,-0.2291,0.004
CC(C)N=C1NC=CO1,-0.1877,0.0304
CC1C2NC2(C)C11CO1,-0.247,0.0823
OC1C2C=CC(C=O)C12,-0.2338,-0.0171
CC12C(CO)C3C1OC23,-0.2283,0.068
NC1=CC(=O)NC2CC12,-0.2139,-0.0049
O=CC12CC3CC3C1O2,-0.2533,-0.0367
CCC1=NC=CC=C1F,-0.2482,-0.0263
CCN1CC(C)(C1)C#N,-0.2311,0.0293
CC1NC1CNC(N)=O,-0.2373,0.0619
N#CCN1C2C3OC2C13,-0.2525,0.0109
COCC1(C)NC1C#C,-0.244,0.0364
FC1=CN=C(F)C(=N)O1,-0.2416,-0.0723
C1CC23CC4OC12CC34,-0.2305,0.0789
CC1[NH2+]C[C-](C=O)C1=O,-0.1832,-0.0055
OCC12OC1C=CC2=O,-0.2519,-0.0843
CC1C2CCC11COC21,-0.2452,0.068
O=C1NC=CNC(=O)N1,-0.2198,-0.0192
CC1(C)CC(O)C1C=O,-0.2433,-0.0202
OCC1CC2CC2(O)C1,-0.2367,0.0746
CC12OC1C1CCOC21,-0.2282,0.0804
OC1CC(=O)C1NC=O,-0.2417,-0.0295
CC1OC(CCO)C=C1,-0.2328,0.0163
[NH3+]C(CO)CC([O-])=O,-0.2494,0.0281
OC1=NOC(=O)OC1=N,-0.2884,-0.0818
OCC1=NC(=CO1)C#C,-0.2401,-0.0261
CCC1(C)CCC(C)=C1,-0.2251,0.0321
CC(=O)CCC1COC1,-0.2445,-0.0135
C1C2CCOC3CN2C13,-0.21100000000000002,0.0784
CC1OC(C=O)C1=NO,-0.2477,-0.0389
[NH3+]C1CC2CC12C([O-])=O,-0.2515,0.0169
COC1C2OCC12C,-0.2232,0.0697
O=CC1C=CCCC=C1,-0.2336,-0.0343
N=C1OC2CCC3C2N13,-0.2506,0.0261
COCC1CCOCO1,-0.2577,0.0834
C1OC2COCCC2=C1,-0.2251,0.0174
CC12CC3CC(O)(C1)C23,-0.2408,0.0802
CC1OC=NC1C#N,-0.2772,-0.0072
CNC(=[NH2+])[C-](C#N)C#N,-0.2206,-0.02
CCCN1C(C)C1C#N,-0.2452,0.0162
OC12C3C1C1CC3C21,-0.2292,0.0781
CC1(O)CC1C#C,-0.2424,0.0474
NC1=C(NC(O)=N1)C=O,-0.2019,-0.0275
COC(=O)C1C(C)C1C,-0.2634,0.0142
CC1CCCN=CO1,-0.2378,0.022000000000000002
CCCC1(O)C2CC1C2,-0.2539,0.0733
CCN(C)C1=NC=NN1,-0.2033,0.0382
O=C1CC2CCOC2C1,-0.2378,-0.0145
CC1=CCOCC(=O)C1,-0.225,-0.0222
OC1C(O)C11CC2CC12,-0.2176,0.0528
CN1C2C3C=CC2(C)C13,-0.2015,0.0021
COC1(CC1(C)O)C#C,-0.2376,0.0411
CNC(=O)CCC1CC1,-0.2412,0.0382
CCOC1COC1C=O,-0.2475,-0.0357
O=CC12CCCCC1N2,-0.2409,-0.0209
O=CC12OC1C1CC21,-0.2441,-0.0446
CC1(C)CC2CN2C1=O,-0.2429,-0.0049
N#CC#CC1(CN1)C#N,-0.2905,-0.0765
O=C1OC2CCC(=O)C12,-0.2616,-0.0462
NC(C#N)C1=CC=CO1,-0.239,-0.0091
CCC(C)(O)CC=O,-0.2415,-0.0197
O=C1C2CC3CC1OC23,-0.2312,-0.0208
NC1=NC2CC2(O1)C#N,-0.2449,0.0016
CC1OC2C3NC12C=C3,-0.2206,-0.0076
CC1C2CC(O2)C1=NO,-0.2445,0.0058
CC1C(=N)OC1(C)C,-0.2555,0.0326
OC1=CNC(NC=O)=N1,-0.193,-0.0139
CCC1OC(C)C1(C)O,-0.2389,0.0676
ON=C1CNC1C1CN1,-0.2376,-0.0033
CC1C2CC1(NC2)C#N,-0.2412,0.0216
N=C1NC2CC2NC1=O,-0.22399999999999998,-0.027000000000000003
C1OC23CC4N5C2C5C134,-0.2323,0.0401
CCC1(CC1)C(C)O,-0.262,0.0704
CCC12CCC1C2C#C,-0.2378,0.0518
CCC1CN1C1CC1O,-0.2226,0.0813
CCCCC(O)CC#N,-0.2845,0.03
CC1OCC2OC1C=C2,-0.2279,0.006999999999999999
COC(=O)C(O)C(C)C,-0.2644,0.0027
CC1=NN2C=NN=C2O1,-0.2606,-0.0312
O=CC1=CCC(C1)C#C,-0.2523,-0.0595
CN=C1OCC2C(C)N12,-0.2377,0.0346
OCCC1(CO1)C1CO1,-0.2571,0.0749
NC1=NC(O)=CC(=N)O1,-0.2036,-0.0155
CCC1COC(=O)C1O,-0.2595,0.0004
COCC1C2CN2C1=O,-0.2488,-0.0143
N=C1CN=CN1CC#C,-0.2267,-0.006999999999999999
O=CC1OC23CC(C2)C13,-0.2459,-0.0313
CCCC1(CO)CC1,-0.2601,0.0728
OC1CC2C(OC=O)C12,-0.2642,-0.0085
OC12CC1(OC2=N)C#N,-0.2686,-0.0333
CNC1CN=COC1=O,-0.2356,-0.0294
C1C23OC=NC12C1OC31,-0.2185,-0.0042
OC12CC3(CCC13)OC2,-0.2258,0.0605
NC1=NC=C(N)C(F)=C1,-0.1892,-0.0079
N=C1CC2=C(O1)N=NN2,-0.2382,-0.0257
CC#CC1=CN=C(O)O1,-0.2089,-0.0132
O=C1CC2(CC2N1)C#N,-0.263,0.0054
CN(C)C1=NC=NN1,-0.2068,0.0365
NC(=O)N1CCCC=C1,-0.2055,0.0146
CC1CC2=C(N1)N=NN2,-0.1976,0.0032
CC1CC1(CCO)C=O,-0.2477,-0.0215
CCC1(C)CCCOC1,-0.24100000000000002,0.0769
CCC1CC(O)(C1)C=O,-0.2638,-0.034
OC1C2C1C1OC2C1=O,-0.25,-0.0121
NC(=O)C1(CCO)CO1,-0.2487,0.0137
CC1(CO)C2OC2C1O,-0.2514,0.0616
CC1=C(OC=O)C=CO1,-0.2289,-0.0093
OCCCC1OCC1=O,-0.257,-0.0323
CCOC(CC#C)C#N,-0.2751,0.0104
CCOC1=C(O)NC=N1,-0.175,0.0422
CC12CC(O)(C1)C21CC1,-0.2512,0.0797
CC(=O)OCC#CCO,-0.2579,0.013000000000000001
OC12C3C4C1C=CC2N34,-0.223,-0.0023
CC(C)CC(=O)C1CN1,-0.2554,-0.023
O=C1CCC=CC(=O)C1,-0.2427,-0.0637
OC(C#C)C1=COC=C1,-0.2286,0.0112
CC(C)C1C2CC=CC12,-0.2222,0.0222
CC1CC2CC2C1(C)O,-0.2557,0.0741
CC#CC1CC(C)C=C1,-0.2347,0.0229
COC1=CNC(C)=C1O,-0.1783,0.055
OC1(CCC1)C1CCO1,-0.2437,0.0714
OCC1C(OC1=N)C#C,-0.2691,0.0001
O=C1CC2COCC2=C1,-0.2427,-0.0483
O=COC12CC1C=CC2,-0.2453,0.0032
CCC1(CC=CC1)OC,-0.2365,0.0285
C1N=C2NCCN3C1C23,-0.2177,0.0021
CC12NC1C=CC2C#C,-0.2295,0.0079
CCC1COC1=NC,-0.2469,0.032
CC1C(OC1(C)C)C=O,-0.2412,-0.0248
CC(O)CC(C)CC=O,-0.2455,-0.0166
C1C2CCCC3COC123,-0.2182,0.0757
CC(=O)C12CC1(O)CC2,-0.2261,-0.016
CC1=C(N)OC(C=O)=C1,-0.2013,-0.0376
NC1=CC(CO)=C(N)N1,-0.1643,0.0548
C1C2COC3=NC=C1N23,-0.2031,-0.027999999999999997
COCCNC=O,-0.2485,0.0346
COC(C)C(O)CCO,-0.2512,0.0754
CC1C2COC1(C)C2O,-0.2333,0.0719
CCC(C)C(=O)NC,-0.2388,0.0394
C1=CN2N=CN=CC2=C1,-0.2228,-0.0578
CC#CC1NC1C#N,-0.2556,0.0046
CC1CC11OC2(C)CC12,-0.2208,0.0824
COC1=NC(=O)OC=C1,-0.2595,-0.055
C1COCC2OC2C1,-0.2495,0.0769
CC1(O)C2OC(=N)C12,-0.2501,0.0163
OC1(CC2(CC2)C1)C#N,-0.2821,0.0128
CN=C(OC=O)C=O,-0.2622,-0.0996
CC1(C)C(O)C2CN12,-0.2319,0.0657
CC12CC3C4NC4C1N23,-0.2217,0.0687
O=C1CCCC(N1)C#C,-0.2401,0.0231
CC(O)C1CC11CCO1,-0.2223,0.0696
[NH2+]=CNC1=COC(=O)[N-]1,-0.1544,-0.055999999999999994
C#CC1NC1CC1CC1,-0.2423,0.0376
CCCC1(C)C2CCC12,-0.2452,0.0853
CC(CC=O)OC(C)=N,-0.2457,-0.0207
CCC12NC1C(O)C=C2,-0.2323,0.0044
CC1=NON=C1N=CN,-0.2335,-0.0319
CC1OC11CC(=O)C=C1,-0.2443,-0.0562
CC1=CNC(NC=O)=N1,-0.2043,-0.0099
CCC1C(O)CNC1=O,-0.2357,0.0363
C#CC1=NOC(=C1)C#N,-0.2845,-0.0829
C1CC1C1CCC2OC12,-0.2509,0.0889
O=CC(CC#N)N1CC1,-0.2601,-0.0472
CNC(CC(C)C)C#N,-0.2361,0.0341
CCC#CC(O)C1CC1,-0.2478,0.0417
NC1=CNC(=O)C(=N)O1,-0.1984,-0.0363
CC(O)C#CC(C)=O,-0.2598,-0.0515
OC1C2CC(C2)C11CO1,-0.2502,0.069
CC1C=CC2=CNN=C12,-0.2059,-0.0013
CC1C(CO)C11CCC1,-0.2501,0.0665
COCC1N2CC1(C)C2,-0.226,0.0731
C1C2C3N1C1C=C3CC21,-0.1975,-0.0734
NCC1=NC=NC(O)=N1,-0.2448,-0.0457
OC1=CC=CC=C1F,-0.2242,-0.0029
N#CC1=NCC2CCN12,-0.24600000000000002,-0.0522
CCC12CC=C(C)C1N2,-0.2187,0.0174
CC1CC2CCC12C,-0.2547,0.0819
CC1(O)COC(=O)C1O,-0.2722,-0.0024
CCCC1NC11COC1,-0.2412,0.0619
COC1=CC=C2CCN12,-0.1748,0.0598
COC1=NNC(=O)C=N1,-0.2367,-0.0823
CC1=COC(=O)C(O)=C1,-0.2188,-0.048
COC1(CC(O)C1)C#C,-0.2526,0.0299
CC(=O)C1CCNC1=O,-0.2469,-0.0143
[NH3+]C1(CC(O)C1)C([O-])=O,-0.2489,0.0153
CNC1=CC=CC(N)=C1,-0.1815,0.0214
OC1COC2OCCC12,-0.2518,0.0568
NC1C2OCC(N)=NC12,-0.2076,0.0192
CC1C2CC1C(CO)=C2,-0.2101,0.0281
C1C2CC3COCC1N23,-0.2087,0.0646
OCC(CO)C(=O)C=O,-0.2554,-0.1042
CC1(C)CCC(CO)=C1,-0.2242,0.0351
OC12CCC1C(=N)OC2,-0.2529,0.0263
CCC([NH3+])C(C)C([O-])=O,-0.245,0.0318
CNC(C)(CC#N)C#N,-0.2592,0.0095
CCCC#CCCC#C,-0.2453,0.0446
NC1=C(O)C(=N)N=CN1,-0.1887,-0.0106
COC1C=C(C)CC1=O,-0.2243,-0.0249
CC1C=CCOC1=O,-0.2606,0.0033
O=CC1=C(OC=N1)C#C,-0.2577,-0.0791
CCCC(=O)C(=N)OC,-0.2485,-0.0526
CC1(C)CC(CO)C1O,-0.2411,0.0606
CCN1C=CC=C1N,-0.1823,0.0546
CC1(NC11COC1)C#N,-0.2628,0.0058
CC1(NC1C#N)C1CO1,-0.2737,0.0127
C#CC1C2NC1C2=O,-0.2522,-0.0081
CC1OC(C)(C#N)C1N,-0.2509,0.0138
CC12CC(C1)C(C2)C=O,-0.2479,-0.0204
CC12CCCC(O)C1O2,-0.2561,0.0809
CC(CO)CCC=O,-0.2491,-0.02
OCCNC1=NNN=C1,-0.2033,0.01
CC1C(C)C1CCC=O,-0.2449,-0.0185
N#CCC1C2C3OC3C12,-0.2517,0.0303
C1C2C3C2C2C1OC32,-0.23399999999999999,0.0752
CCC1(O)COC1C=O,-0.2493,-0.0371
O=CC1=CC(=O)C2OC12,-0.2614,-0.1175
OC(C#N)C1CC(O)C1,-0.2731,0.0157
OC(CC#N)C1CO1,-0.2868,0.032
CC1N2CC2C11COC1,-0.2344,0.0645
CC(O)C1=NON=C1,-0.2838,-0.0511
O=CC1=CC2NC2CC1,-0.2447,-0.0535
CC1=NN(CCO)N=N1,-0.2755,-0.0183
OCC1(O)C2NC1C2=O,-0.251,0.0001
CN(C)C1=C(O)N=CO1,-0.2138,0.0056
FC1=NC(C=O)=NC=N1,-0.2829,-0.1129
N#CC1CN2CC=CC12,-0.2357,-0.0006
C#CC1(CCCO1)C#C,-0.2529,0.0143
C1C2CCCOC=NC12,-0.2339,0.0056
OC1=NOC=C1NC=O,-0.2366,-0.0174
CN=C1OC(N)=CC=N1,-0.2009,-0.0358
CCC1NC1C1CCO1,-0.2397,0.0707
CC1C(CN1C=O)C#C,-0.245,0.0203
COC1CC1(C)CCO,-0.2345,0.0785
CC1C2C3CC(O3)C12C,-0.2406,0.0856
ON=C1C2CC1C1CC21,-0.2402,0.0208
OCC1C2COC2C1=O,-0.2418,-0.0455
CCC1OCC(O1)C#N,-0.2854,0.006
O=CCCN1C=NN=N1,-0.2755,-0.0508
CCCN1C=CN=C1O,-0.1994,0.051
CC(=O)CCCC(N)=O,-0.2379,-0.0092
O=C1NC(=NC=C1)C#C,-0.2452,-0.0728
CCC1C2C3N1CC23C,-0.2189,0.083
C1OC=NC2=C1OC=C2,-0.2076,-0.0147
FC1=NC(=O)NC(=N)N1,-0.2681,-0.0378
CC1C(CO)C1(C)CO,-0.2547,0.0696
COC=NC1=CN=NO1,-0.2442,-0.0597
OC1CNC=CC1=O,-0.225,-0.0389
CC1OC(=N)C11CCN1,-0.2314,0.0176
CCOCCC(O)CO,-0.2533,0.0606
CC1=CC(CO)OC1=N,-0.2458,-0.028999999999999998
CNC(=O)COC(C)=O,-0.2512,0.0174
CC(C)C(C#N)C#N,-0.3347,-0.0092
CCCC#CC1CO1,-0.2455,0.0295
OC12CC1C1CC1C2,-0.24100000000000002,0.0786
CN1C2CCC11COC21,-0.2041,0.0645
CNC1=CC(=O)COC1,-0.2138,-0.0211
O=C1OC=CC(=O)C=N1,-0.2702,-0.106
OC1CC2(CN2)C1C#C,-0.24600000000000002,0.0378
O=C1NC2C3CN(C3)C12,-0.2403,0.0177
CC1C2CCC1(C)O2,-0.2385,0.0857
O=C1NCC2CC=CC12,-0.23,0.0115
CNC(=O)N(C=O)C=O,-0.2619,-0.048
CC12NC1COC2=O,-0.2482,0.0057
CC(C)CC(=O)CC#C,-0.2445,-0.0181
CC(O)CN(C)CC=O,-0.2412,-0.0321
CC(C=O)C#CC1CN1,-0.2379,-0.0325
CC12NC3(COC13)C=C2,-0.2205,-0.0073
NCC(=O)NC(N)=O,-0.2415,-0.0063
OC1=NOC(OC=O)=N1,-0.2784,-0.0544
CC1C=CCC1OC=O,-0.2521,0.0093
CC(=O)C1(C)NCC1=O,-0.2349,-0.0424
OC1CCCC11CCO1,-0.2317,0.0677
CC1C2C3C2C2C3N12,-0.2227,0.0754
COC1=C(C=O)C=CN1,-0.2044,-0.0132
NC1=C2OCCN2C=N1,-0.1701,0.0371
O=C1C2COC1CO2,-0.23399999999999999,-0.0355
CCCC(OCC)C=O,-0.2414,-0.0282
COC(C#C)C1CC1,-0.2607,0.0387
CN1C(=N)N=CN=C1C,-0.2272,-0.0482
CC1=CCOC(=O)NC1,-0.2488,0.0063
CCC(C=O)C1CC1O,-0.2454,-0.0408
COC12CC(C1C)C2O,-0.2359,0.0754
NC1=NC(=N)NN=C1F,-0.2131,-0.0564
CC1OC1CC(C)=O,-0.248,-0.0138
O=CC1CC2C3NC3C12,-0.2304,-0.0002
CCC1=CC(=O)CCC1,-0.2298,-0.0412
CC1COC2C3CC12C3,-0.2463,0.0817
OCC12C3CC1C1C3N21,-0.2348,0.0663
CC1CN2N=CC=C2O1,-0.2118,0.0349
NC1=CNC=C1C#C,-0.1842,0.0189
CC1=CC=C(C)N1C=O,-0.2098,-0.0309
CC(C)CC(C)CCO,-0.261,0.0773
O=C1CNCC=CCO1,-0.2251,-0.0016
CCC1CC2CC2C1=O,-0.2312,-0.011000000000000001
NC1=CC(=N)NC(=O)N1,-0.2109,-0.0047
CC(CO)N1C=CN=C1,-0.2199,0.0337
CC(CO)OCC1CO1,-0.2524,0.0759
CC1OC2CC1(O)C=C2,-0.2369,0.0033
OC12C3CC1C1(CO1)C23,-0.2419,0.0683
OCC1(CO)CCO1,-0.2429,0.0631
OCC1=CCCC1=NO,-0.2135,-0.0181
NC1=C(NC=N1)C1CO1,-0.1872,0.0226
COC1=CN=NNC1=O,-0.2468,-0.0635
CCC1(C)COC(=O)C1,-0.2612,0.0167
[O-]C(=O)CN1CCC1=[NH2+],-0.2403,0.0124
CC1OC1C1C2CN1C2,-0.2299,0.0843
CCOC1=NOC(=O)O1,-0.271,0.0122
CC1C2COCC=CC12,-0.2294,0.0169
O=CC1COCCO1,-0.2475,-0.0346
CC1=C(F)C=CC(=O)O1,-0.2305,-0.0648
OC1COC1=NCC#N,-0.2781,-0.0105
COCC1OC11CCC1,-0.2537,0.0697
CC1NC(C(N)=O)C1=O,-0.2374,-0.0343
COCC(C)COC=O,-0.2654,0.0083
OCC1OC1CC#N,-0.2821,0.0219
OC1=CN=CN1,-0.2022,0.0448
OC12CC3C4NC4C1C23,-0.2272,0.0744
O=C1COC(=O)C2OC12,-0.2784,-0.0664
OC1C2CC2C11CCO1,-0.2286,0.0608
CCOC1=NCCNC1,-0.2105,0.034
CCCC1COC11CC1,-0.2227,0.0792
CC1CN2C(C#N)C12,-0.2564,0.0085
CC#CC12OC1C1CC21,-0.22,0.0197
O=COCC(C#C)C#C,-0.2766,0.0029
COC1=NC(=N)C=NO1,-0.2601,-0.06
N=C1OCC11CNC=N1,-0.2328,0.0117
CC12C3C4CC(CC14)N23,-0.2319,0.0994
OCC1C=CC2CC12O,-0.2289,0.0167
N#CC1CC2C3CC2C13,-0.304,0.0385
CC1C(O)CC1(C)C#N,-0.2748,0.0346
CC12C3C1N1C3C21CO,-0.21600000000000003,0.0583
CC1COC11CC1(C)O,-0.2203,0.0682
N=COCC1=NOC=C1,-0.2707,-0.0194
OC1CC(C=O)C11CN1,-0.2469,-0.0447
C1COC2=NOC=C2O1,-0.2354,-0.0043
C1OCC1C1=CON=N1,-0.262,-0.0471
CC1NC1C(N)C#N,-0.2601,0.0223
NC1=C(F)OC(=N)N=C1,-0.2179,-0.0652
CN1N=NC(=O)N=N1,-0.2508,-0.1012
NC(=O)C1C=CC2NC12,-0.2321,-0.0002
O=C1CC2CCC(O2)O1,-0.2641,0.0087
O=COCC1=CN=CO1,-0.2624,-0.0247
C1C23COC12C1NC1C3,-0.2162,0.0562
NC1=CN=CC(=O)O1,-0.2187,-0.0617
OCC(O)(C#C)C1CN1,-0.2446,0.0215
O=COC1C2C3OC1C23,-0.2598,0.016
CC1OCC=CC1C=O,-0.23800000000000002,-0.0296
CC(C)C(=O)COC=N,-0.2461,-0.0276
CCC1C(C)OC11CC1,-0.2209,0.0797
COCC(C)C(C)C#N,-0.2656,0.036000000000000004
CNC1=NOC(=N)O1,-0.2305,0.0279
C#CC1OC2CC2O1,-0.2425,0.0278
OC1CC(=O)CC(=O)C1,-0.2473,-0.0416
OCC12C3CC1(O)CN23,-0.2294,0.0524
CC12CN1C(CC#N)C2,-0.2428,0.0332
OC1CC2CC12C=O,-0.2444,-0.024
COC1C2NC3C2NC13,-0.2166,0.0688
CN1CC1C1CCC=C1,-0.2181,0.0242
OC1=C2C=CCN2C=N1,-0.1843,-0.0143
O=CC1=COC=C1C#N,-0.2734,-0.0744
CC1=C(NC=O)NC=N1,-0.2027,-0.0071
CC1=CCC2CC2OC1,-0.2289,0.0241
